outcome,aigc_probability,original_path,review_symlink
FN,0.96875000,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/92c65c6bdbb05465da2fba71c9407bb1.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013071_score-0.9688_92c65c6bdbb05465da2fba71c9407bb1.jpg
FN,0.96826172,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/92f8be8df54f98708e3509381aa4efe7.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013072_score-0.9683_92f8be8df54f98708e3509381aa4efe7.jpg
FN,0.95947266,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/9319180c9ca28d46702fc3c100ee7cbd.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013073_score-0.9595_9319180c9ca28d46702fc3c100ee7cbd.jpg
FN,0.96728516,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/9344528baa99020f3c0adb3554e4fdbb.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013074_score-0.9673_9344528baa99020f3c0adb3554e4fdbb.jpg
FN,0.96923828,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/9363b28caa9e5145096af9ebdb91ac6f.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013075_score-0.9692_9363b28caa9e5145096af9ebdb91ac6f.jpg
FN,0.94482422,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/93d2a2c8135735b49ea75abca829991d.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013077_score-0.9448_93d2a2c8135735b49ea75abca829991d.jpg
FN,0.97216797,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/93e89f46f381669f8b2814d625611f04.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013078_score-0.9722_93e89f46f381669f8b2814d625611f04.jpg
FN,0.93798828,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/94051e3a0f0d105850a5990e8bdc5785.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013079_score-0.9380_94051e3a0f0d105850a5990e8bdc5785.jpg
FN,0.96875000,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/9411812dfb4e5216b0ba2074ddbe48ef.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013080_score-0.9688_9411812dfb4e5216b0ba2074ddbe48ef.jpg
FN,0.97167969,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/9425cee05c9ed033ad1b3e01b0968f04.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013082_score-0.9717_9425cee05c9ed033ad1b3e01b0968f04.jpg
FN,0.96191406,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/947a13de3d43f21ec83b0145aae9cd4d.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013084_score-0.9619_947a13de3d43f21ec83b0145aae9cd4d.jpg
FN,0.89697266,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/949834d1ceb497d32c313c031419a332.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013086_score-0.8970_949834d1ceb497d32c313c031419a332.jpg
FN,0.46411133,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/95084052d86affb5a42533eb2a8b8dc5.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013087_score-0.4641_95084052d86affb5a42533eb2a8b8dc5.jpg
FN,0.94433594,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/950d1b476528cdf814b9ccbfb539ed8e.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013088_score-0.9443_950d1b476528cdf814b9ccbfb539ed8e.jpg
FN,0.80908203,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/9532cfdbccd67d2bf220e09c4acfd91a.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013090_score-0.8091_9532cfdbccd67d2bf220e09c4acfd91a.jpg
FN,0.96923828,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/954f3f9a36c27532374b47069029f3d6.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013091_score-0.9692_954f3f9a36c27532374b47069029f3d6.jpg
FN,0.95800781,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/95a36fe67c2053210a96c124ba27bf33.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013092_score-0.9580_95a36fe67c2053210a96c124ba27bf33.jpg
FN,0.90917969,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/96316029eadb7e6c05da3f849a900f55.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013095_score-0.9092_96316029eadb7e6c05da3f849a900f55.jpg
FN,0.95214844,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/96cb4da0ef36936d72e65a3c23160ba8.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013096_score-0.9521_96cb4da0ef36936d72e65a3c23160ba8.jpg
FN,0.97021484,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/96e82e3b653440e8229b9c36448d9f89.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013097_score-0.9702_96e82e3b653440e8229b9c36448d9f89.jpg
FN,0.97216797,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/9709ba25bfbf1f1c18e34e29b90f7e31.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013100_score-0.9722_9709ba25bfbf1f1c18e34e29b90f7e31.jpg
FN,0.93408203,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/971156337d00ce5864d839e5d4a5be19.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013101_score-0.9341_971156337d00ce5864d839e5d4a5be19.jpg
FN,0.97265625,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/97357d7035c85bdf478d9f11a2cd55bf.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013102_score-0.9727_97357d7035c85bdf478d9f11a2cd55bf.jpg
FN,0.91552734,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/973dcc3e119ff5ce0b0c58c7c0fbef05.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013104_score-0.9155_973dcc3e119ff5ce0b0c58c7c0fbef05.jpg
FN,0.02920532,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/97a5124901787262b8abc87ed828051e.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013106_score-0.0292_97a5124901787262b8abc87ed828051e.jpg
FN,0.97363281,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/97aaf335537c5aa0454deb9a3022afaf.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013107_score-0.9736_97aaf335537c5aa0454deb9a3022afaf.jpg
FN,0.97119141,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/97cfd607a661ba75af4cafabb4c5b93a.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013109_score-0.9712_97cfd607a661ba75af4cafabb4c5b93a.jpg
FN,0.94335938,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/97f536e266dcfe1c75a69c9adc36d648.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013110_score-0.9434_97f536e266dcfe1c75a69c9adc36d648.jpg
FN,0.96728516,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/9811f50a9c2eb39b71940bbe0079188f.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013111_score-0.9673_9811f50a9c2eb39b71940bbe0079188f.jpg
FN,0.97119141,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/9821151e29403fcb503a16ec90318080.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013112_score-0.9712_9821151e29403fcb503a16ec90318080.jpg
FN,0.97265625,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/985ad4296b49ac218d13ec214d5106af.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013113_score-0.9727_985ad4296b49ac218d13ec214d5106af.jpg
FN,0.97363281,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/98d94ddb7dd0e64580b2dfdea15457e0.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013114_score-0.9736_98d94ddb7dd0e64580b2dfdea15457e0.jpg
FN,0.97216797,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/98e567c883a0bda03579b13e1e2a82df.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013115_score-0.9722_98e567c883a0bda03579b13e1e2a82df.jpg
FN,0.96972656,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/98ffb525a570b7bc25bd0b7e49a39759.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013116_score-0.9697_98ffb525a570b7bc25bd0b7e49a39759.jpg
FN,0.91113281,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/991abc6419b22bf4c50cbd8a8d2ea14e.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013118_score-0.9111_991abc6419b22bf4c50cbd8a8d2ea14e.jpg
FN,0.97314453,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/995630a00599e4297f51b7adb6b15b55.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013119_score-0.9731_995630a00599e4297f51b7adb6b15b55.jpg
FN,0.95507812,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/99a563352e6cd5efa1e88b55abfa5cd5.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013121_score-0.9551_99a563352e6cd5efa1e88b55abfa5cd5.jpg
FN,0.97363281,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/99b080d1c766eac3645ecb625341844f.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013122_score-0.9736_99b080d1c766eac3645ecb625341844f.jpg
FN,0.96582031,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/99b778e6e6dedf0a3c8c7a56bd80d5c1.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013123_score-0.9658_99b778e6e6dedf0a3c8c7a56bd80d5c1.jpg
FN,0.97265625,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/99e5326efdd7031c958972677fbb4019.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013124_score-0.9727_99e5326efdd7031c958972677fbb4019.jpg
FN,0.97216797,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/9a18ccec03282c5d5b28406ba21f1731.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013125_score-0.9722_9a18ccec03282c5d5b28406ba21f1731.jpg
FN,0.97314453,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/9a546cdd50059af8fd21841751674cf0.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013127_score-0.9731_9a546cdd50059af8fd21841751674cf0.jpg
FN,0.92675781,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/9a9683763168cdab8ab444135853f866.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013128_score-0.9268_9a9683763168cdab8ab444135853f866.jpg
FN,0.90527344,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/9a9c332b3bdb9887b3b958f012dc829b.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013129_score-0.9053_9a9c332b3bdb9887b3b958f012dc829b.jpg
FN,0.96972656,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/9aaef2c05344626e272ab1c618bf0658.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013131_score-0.9697_9aaef2c05344626e272ab1c618bf0658.jpg
FN,0.96777344,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/9b0559c70582fa8b4ac4a356027f8c0f.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013132_score-0.9678_9b0559c70582fa8b4ac4a356027f8c0f.jpg
FN,0.97265625,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/9b0e9540e6c5aeb48bdd4f6cb2383370.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013133_score-0.9727_9b0e9540e6c5aeb48bdd4f6cb2383370.jpg
FN,0.97119141,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/9b6ef5d740193ae062234f766d49c28d.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013135_score-0.9712_9b6ef5d740193ae062234f766d49c28d.jpg
FN,0.80859375,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/9b9c69462c88b4d0d6d2bb42ac9168fe.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013137_score-0.8086_9b9c69462c88b4d0d6d2bb42ac9168fe.jpg
FN,0.93505859,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/9c041c12fe3a054569e23b7174cda986.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013140_score-0.9351_9c041c12fe3a054569e23b7174cda986.jpg
FN,0.97070312,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/9c31f15ea58f9808b61e652c94d0e765.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013142_score-0.9707_9c31f15ea58f9808b61e652c94d0e765.jpg
FN,0.90625000,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/9c40654f599071b044316cfc5b73e1a0.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013143_score-0.9062_9c40654f599071b044316cfc5b73e1a0.jpg
FN,0.96191406,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/9c5b9f98452f2d739bbfd6796ee0fe7b.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013145_score-0.9619_9c5b9f98452f2d739bbfd6796ee0fe7b.jpg
FN,0.96679688,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/9cb08b6435c0ab499b1543df27183e03.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013147_score-0.9668_9cb08b6435c0ab499b1543df27183e03.jpg
FN,0.97363281,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/9cb09f4be0761fdb1a352df08a2a29d3.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013148_score-0.9736_9cb09f4be0761fdb1a352df08a2a29d3.jpg
FN,0.97119141,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/9d38397d3f1a6e50403db13871b21fc6.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013149_score-0.9712_9d38397d3f1a6e50403db13871b21fc6.jpg
FN,0.95556641,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/9da694e340b543ac347b046059cf5187.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013151_score-0.9556_9da694e340b543ac347b046059cf5187.jpg
FN,0.97119141,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/9e235599357fb2e0a435bc33edeb30c8.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/013153_score-0.9712_9e235599357fb2e0a435bc33edeb30c8.jpg
